Can bus setup done...
Succeful to send start motor command
73.92 67.00 0.71 27.92 9.33 0.19
73.89 67.00 0.75 27.89 9.33 0.19
73.86 67.00 0.75 27.86 9.33 0.19
73.83 67.00 0.75 27.83 9.33 0.18
73.79 67.00 0.67 27.79 9.33 0.18
73.75 67.00 0.70 27.75 9.33 0.18
73.71 67.00 0.69 27.71 9.33 0.18
73.66 67.00 0.72 27.66 9.33 0.18
73.61 67.00 0.66 27.61 9.33 0.18
73.56 67.00 0.72 27.56 9.33 0.18
73.51 67.00 0.71 27.51 9.33 0.18
73.45 67.00 0.71 27.45 9.33 0.18
73.38 67.00 0.69 27.38 9.33 0.18
73.32 67.00 0.69 27.32 9.33 0.18
73.25 67.00 0.69 27.25 9.33 0.18
73.17 67.00 0.68 27.17 9.33 0.18
73.10 67.00 0.67 27.10 9.33 0.18
73.02 67.00 0.64 27.02 9.33 0.18
72.93 67.00 0.65 26.93 9.33 0.18
72.85 67.00 0.64 26.85 9.33 0.17
72.76 67.00 0.63 26.76 9.33 0.17
72.66 67.00 0.62 26.66 9.33 0.17
72.57 67.00 0.61 26.57 9.33 0.17
72.47 67.00 0.60 26.47 9.33 0.17
72.36 67.00 0.59 26.36 9.33 0.17
72.26 67.00 0.58 26.26 9.33 0.17
72.15 67.00 0.58 26.15 9.33 0.17
72.03 67.00 0.59 26.03 9.33 0.17
71.92 67.00 0.61 25.92 9.33 0.17
71.80 67.00 0.59 25.80 9.33 0.16
71.67 67.00 0.51 25.67 9.33 0.16
71.55 67.00 0.50 25.55 9.33 0.16
71.42 67.00 0.48 25.42 9.33 0.16
71.29 67.00 0.53 25.29 9.33 0.16
71.15 67.00 0.50 25.15 9.33 0.16
71.01 67.00 0.50 25.01 9.33 0.16
70.87 67.00 0.47 24.87 9.33 0.16
70.72 67.00 0.49 24.72 9.33 0.15
70.57 67.00 0.51 24.57 9.33 0.15
70.42 66.83 0.52 24.42 9.33 0.15
70.27 66.83 0.49 24.27 9.33 0.15
70.11 66.83 0.47 24.11 9.33 0.15
69.95 66.83 0.47 23.95 9.33 0.15
69.78 66.83 0.39 23.78 9.33 0.14
69.62 66.67 0.39 23.62 9.33 0.14
69.45 66.67 0.35 23.45 9.33 0.14
69.27 66.67 0.28 23.27 9.33 0.14
69.10 66.67 0.26 23.10 9.33 0.14
68.92 66.67 0.24 22.92 9.33 0.14
68.73 66.67 0.27 22.73 9.33 0.13
68.55 66.67 0.25 22.55 9.33 0.13
68.36 66.67 0.23 22.36 9.33 0.13
68.17 66.67 0.20 22.17 9.33 0.13
67.97 66.67 0.14 21.97 9.33 0.13
67.77 66.67 0.17 21.77 9.33 0.12
67.57 66.67 0.15 21.57 9.33 0.12
67.37 66.67 0.12 21.37 9.33 0.12
67.16 66.67 0.12 21.16 9.33 0.12
66.95 66.50 0.06 20.95 9.33 0.12
66.74 66.50 0.09 20.74 9.33 0.11
66.52 66.50 0.09 20.52 9.33 0.11
66.31 66.50 0.07 20.31 9.33 0.11
66.09 66.50 0.01 20.09 9.33 0.11
65.86 66.50 -0.06 19.86 9.33 0.11
65.64 66.50 -0.05 19.64 9.33 0.10
65.41 66.50 -0.12 19.41 9.33 0.10
65.17 66.50 -0.15 19.17 9.33 0.10
64.94 66.50 -0.17 18.94 9.33 0.10
64.70 66.50 -0.20 18.70 9.33 0.09
64.46 66.50 -0.23 18.46 9.33 0.09
64.22 66.50 -0.25 18.22 9.33 0.09
63.97 66.50 -0.25 17.97 9.33 0.09
63.72 66.50 -0.31 17.72 9.33 0.08
63.47 66.50 -0.28 17.47 9.33 0.08
63.22 66.50 -0.36 17.22 9.33 0.08
62.96 66.50 -0.32 16.96 9.33 0.08
62.70 66.50 -0.32 16.70 9.33 0.07
62.44 66.33 -0.33 16.44 9.33 0.07
62.18 66.33 -0.32 16.18 9.33 0.07
61.91 66.33 -0.31 15.91 9.33 0.07
61.64 66.33 -0.30 15.64 9.33 0.06
61.37 66.17 -0.27 15.37 9.33 0.06
61.10 66.17 -0.21 15.10 9.33 0.06
60.82 66.00 -0.13 14.82 9.33 0.05
60.54 65.83 -0.05 14.54 9.33 0.05
60.26 65.67 0.05 14.26 9.33 0.05
59.98 65.50 0.17 13.98 9.33 0.05
59.69 65.33 0.13 13.69 9.33 0.04
59.40 65.00 0.03 13.40 9.33 0.04
59.11 64.83 -0.10 13.11 9.33 0.04
58.82 64.67 -0.14 12.82 9.33 0.03
58.52 64.50 -0.15 12.52 9.33 0.03
58.23 64.33 -0.17 12.23 9.33 0.03
57.93 64.17 -0.11 11.93 9.33 0.03
57.62 64.00 0.02 11.62 9.33 0.02
57.32 63.83 0.10 11.32 9.33 0.02
57.01 63.50 -0.01 11.01 9.33 0.02
56.70 63.33 -0.22 10.70 9.33 0.01
56.39 63.17 -0.24 10.39 9.33 0.01
56.08 63.00 -0.18 10.08 9.33 0.01
55.77 62.83 -0.10 9.77 9.33 0.00
55.45 62.67 -0.07 9.45 9.33 0.00
55.13 62.33 0.04 9.13 9.33 -0.00
54.81 62.17 0.01 8.81 9.33 -0.01
54.49 61.83 -0.06 8.49 9.33 -0.01
54.16 61.67 -0.17 8.16 9.33 -0.01
53.84 61.33 -0.18 7.84 9.33 -0.02
53.51 61.17 -0.08 7.51 9.33 -0.02
53.18 61.00 0.05 7.18 9.33 -0.02
52.85 60.67 0.05 6.85 9.33 -0.03
52.51 60.33 -0.12 6.51 9.33 -0.03
52.18 60.17 -0.20 6.18 9.33 -0.03
51.84 60.00 -0.19 5.84 9.33 -0.04
51.50 59.67 -0.14 5.50 9.33 -0.04
51.16 59.50 -0.07 5.16 9.33 -0.04
50.82 59.17 -0.04 4.82 9.33 -0.05
50.47 59.00 -0.03 4.47 9.33 -0.05
50.13 58.67 -0.04 4.13 9.33 -0.05
49.78 58.50 -0.10 3.78 9.33 -0.06
49.43 58.17 -0.10 3.43 9.33 -0.06
49.08 57.83 -0.03 3.08 9.33 -0.06
48.73 57.67 -0.07 2.73 9.33 -0.07
48.37 57.33 -0.13 2.37 9.33 -0.07
48.02 57.00 -0.13 2.02 9.33 -0.07
47.66 56.83 -0.09 1.66 9.33 -0.08
47.30 56.50 -0.03 1.30 9.33 -0.08
46.94 56.17 -0.09 0.94 9.33 -0.08
46.58 55.83 -0.15 0.58 9.33 -0.09
46.22 55.67 -0.12 0.22 9.33 -0.09
45.86 55.33 -0.06 -0.14 9.33 -0.09
45.49 55.00 0.01 -0.51 9.33 -0.10
45.13 54.67 -0.08 -0.87 9.33 -0.10
44.76 54.33 -0.22 -1.24 9.33 -0.11
44.39 54.17 -0.15 -1.61 9.33 -0.11
44.02 53.83 -0.09 -1.98 9.33 -0.11
43.65 53.50 -0.01 -2.35 9.33 -0.12
43.28 53.17 -0.15 -2.72 9.33 -0.12
42.91 53.00 -0.21 -3.09 9.33 -0.12
42.53 52.67 -0.12 -3.47 9.33 -0.13
42.16 52.33 -0.02 -3.84 9.33 -0.13
41.78 52.00 0.02 -4.22 9.33 -0.14
41.40 51.67 -0.16 -4.60 9.33 -0.14
41.03 51.33 -0.33 -4.97 9.33 -0.14
40.65 51.00 -0.12 -5.35 9.33 -0.15
40.27 50.83 0.01 -5.73 9.33 -0.15
39.89 50.33 0.07 -6.11 9.33 -0.15
39.51 50.00 -0.23 -6.49 9.33 -0.16
39.12 49.67 -0.33 -6.88 9.33 -0.16
38.74 49.50 -0.07 -7.26 9.33 -0.17
38.36 49.17 0.14 -7.64 9.33 -0.17
37.97 48.67 0.04 -8.03 9.33 -0.17
37.59 48.33 -0.36 -8.41 9.33 -0.18
37.20 48.17 -0.38 -8.80 9.33 -0.18
36.81 47.83 -0.05 -9.19 9.33 -0.19
36.43 47.50 0.10 -9.57 9.33 -0.19
36.04 47.00 -0.04 -9.96 9.33 -0.19
35.65 46.67 -0.40 -10.35 9.33 -0.20
35.26 46.50 -0.35 -10.74 9.33 -0.20
34.87 46.17 0.01 -11.13 9.33 -0.20
34.48 45.83 0.13 -11.52 9.33 -0.21
34.09 45.33 -0.19 -11.91 9.33 -0.21
33.70 45.00 -0.39 -12.30 9.33 -0.22
33.31 44.83 -0.24 -12.69 9.33 -0.22
32.92 44.50 0.10 -13.08 9.33 -0.22
32.53 44.00 -0.00 -13.47 9.33 -0.23
32.14 43.67 -0.25 -13.86 9.33 -0.23
31.75 43.33 -0.29 -14.25 9.33 -0.24
31.36 43.00 -0.02 -14.64 9.33 -0.24
30.96 42.67 0.07 -15.04 9.33 -0.24
30.57 42.17 -0.19 -15.43 9.33 -0.25
30.18 41.83 -0.24 -15.82 9.33 -0.25
29.79 41.50 -0.12 -16.21 9.33 -0.26
29.39 41.17 -0.01 -16.61 9.33 -0.26
29.00 40.83 -0.20 -17.00 9.33 -0.26
28.61 40.50 -0.24 -17.39 9.33 -0.27
28.21 40.17 -0.09 -17.79 9.33 -0.27
27.82 39.67 -0.01 -18.18 9.33 -0.28
27.43 39.33 -0.22 -18.57 9.33 -0.28
27.04 39.00 -0.27 -18.96 9.33 -0.28
26.64 38.67 -0.16 -19.36 9.33 -0.29
26.25 38.33 -0.03 -19.75 9.33 -0.29
25.86 38.00 -0.22 -20.14 9.33 -0.29
25.47 37.67 -0.36 -20.53 9.33 -0.30
25.08 37.33 -0.18 -20.92 9.33 -0.30
24.69 37.00 0.01 -21.31 9.33 -0.31
24.30 36.50 -0.18 -21.70 9.33 -0.31
23.91 36.17 -0.33 -22.09 9.33 -0.31
23.52 35.83 -0.24 -22.48 9.33 -0.32
23.13 35.50 0.03 -22.87 9.33 -0.32
22.74 35.00 -0.04 -23.26 9.33 -0.33
22.35 34.67 -0.36 -23.65 9.33 -0.33
21.96 34.33 -0.32 -24.04 9.33 -0.33
21.57 34.00 -0.03 -24.43 9.33 -0.34
21.19 33.50 -0.01 -24.81 9.33 -0.34
20.80 33.17 -0.32 -25.20 9.33 -0.35
20.41 32.83 -0.32 -25.59 9.33 -0.35
20.03 32.50 -0.09 -25.97 9.33 -0.35
19.64 32.17 -0.02 -26.36 9.33 -0.36
19.26 31.67 -0.29 -26.74 9.33 -0.36
18.88 31.33 -0.34 -27.12 9.33 -0.36
18.49 31.00 -0.10 -27.51 9.33 -0.37
18.11 30.67 -0.02 -27.89 9.33 -0.37
17.73 30.17 -0.28 -28.27 9.33 -0.38
17.35 29.83 -0.33 -28.65 9.33 -0.38
16.97 29.50 -0.15 -29.03 9.33 -0.38
16.60 29.17 -0.07 -29.40 9.33 -0.39
16.22 28.83 -0.25 -29.78 9.33 -0.39
15.84 28.50 -0.31 -30.16 9.33 -0.39
15.47 28.00 -0.11 -30.53 9.33 -0.40
15.09 27.67 -0.04 -30.91 9.33 -0.40
14.72 27.33 -0.29 -31.28 9.33 -0.41
14.35 27.00 -0.29 -31.65 9.33 -0.41
13.98 26.67 -0.18 -32.02 9.33 -0.41
13.61 26.17 -0.08 -32.39 9.33 -0.42
13.24 25.83 -0.28 -32.76 9.33 -0.42
12.87 25.50 -0.34 -33.13 9.33 -0.42
12.51 25.17 -0.13 -33.49 9.33 -0.43
12.14 24.83 -0.11 -33.86 9.33 -0.43
11.78 24.33 -0.34 -34.22 9.33 -0.44
11.42 24.00 -0.33 -34.58 9.33 -0.44
11.06 23.67 -0.15 -34.94 9.33 -0.44
10.70 23.33 -0.06 -35.30 9.33 -0.45
10.34 22.83 -0.28 -35.66 9.33 -0.45
9.98 22.50 -0.36 -36.02 9.33 -0.45
9.63 22.33 -0.23 -36.37 9.33 -0.46
9.27 21.83 -0.02 -36.73 9.33 -0.46
8.92 21.50 -0.27 -37.08 9.33 -0.46
8.57 21.17 -0.43 -37.43 9.33 -0.47
8.22 20.83 -0.31 -37.78 9.33 -0.47
7.87 20.50 -0.01 -38.13 9.33 -0.47
7.53 20.00 -0.15 -38.47 9.33 -0.48
7.18 19.67 -0.39 -38.82 9.33 -0.48
6.84 19.33 -0.34 -39.16 9.33 -0.48
6.50 19.00 -0.15 -39.50 9.33 -0.49
6.16 18.67 -0.15 -39.84 9.33 -0.49
5.82 18.33 -0.85 -40.18 9.33 -0.50
5.49 18.17 -1.26 -40.51 9.33 -0.50
5.15 18.17 -1.15 -40.85 9.33 -0.50
4.82 18.00 -0.87 -41.18 9.33 -0.51
4.49 17.83 -0.70 -41.51 9.33 -0.51
4.16 17.50 -0.72 -41.84 9.33 -0.51
3.84 17.33 -0.83 -42.16 9.33 -0.52
3.51 17.17 -0.91 -42.49 9.33 -0.52
3.19 17.00 -0.94 -42.81 9.33 -0.52
2.87 16.83 -0.94 -43.13 9.33 -0.52
2.55 16.67 -1.03 -43.45 9.33 -0.53
2.23 16.33 -0.89 -43.77 9.33 -0.53
1.92 16.17 -0.82 -44.08 9.33 -0.53
1.61 16.00 -0.87 -44.39 9.33 -0.54
1.30 15.67 -0.89 -44.70 9.33 -0.54
0.99 15.50 -1.08 -45.01 9.33 -0.54
0.68 15.33 -1.15 -45.32 9.33 -0.55
0.38 15.17 -1.16 -45.62 9.33 -0.55
0.07 15.00 -1.17 -45.93 9.33 -0.55
-0.23 15.00 -1.21 -46.23 9.33 -0.56
-0.52 14.83 -1.11 -46.52 9.33 -0.56
-0.82 14.67 -1.12 -46.82 9.33 -0.56
-1.11 14.33 -1.05 -47.11 9.33 -0.56
-1.40 14.17 -1.05 -47.40 9.33 -0.57
-1.69 14.00 -1.21 -47.69 9.33 -0.57
-1.98 13.83 -1.19 -47.98 9.33 -0.57
-2.26 13.67 -1.30 -48.26 9.33 -0.58
-2.54 13.50 -1.37 -48.54 9.33 -0.58
-2.82 13.33 -1.33 -48.82 9.33 -0.58
-3.10 13.33 -1.32 -49.10 9.33 -0.58
-3.37 13.17 -1.32 -49.37 9.33 -0.59
-3.64 13.00 -1.18 -49.64 9.33 -0.59
-3.91 12.83 -1.18 -49.91 9.33 -0.59
-4.18 12.50 -1.34 -50.18 9.33 -0.60
-4.44 12.33 -1.38 -50.44 9.33 -0.60
-4.70 12.33 -1.44 -50.70 9.33 -0.60
-4.96 12.17 -1.52 -50.96 9.33 -0.60
-5.22 12.00 -1.50 -51.22 9.33 -0.61
-5.47 11.83 -1.40 -51.47 9.33 -0.61
-5.72 11.67 -1.36 -51.72 9.33 -0.61
-5.97 11.50 -1.41 -51.97 9.33 -0.61
-6.22 11.33 -1.28 -52.22 9.33 -0.62
-6.46 11.17 -1.29 -52.46 9.33 -0.62
-6.70 11.00 -1.48 -52.70 9.33 -0.62
-6.94 10.83 -1.47 -52.94 9.33 -0.62
-7.17 10.67 -1.52 -53.17 9.33 -0.63
-7.41 10.50 -1.61 -53.41 9.33 -0.63
-7.64 10.50 -1.64 -53.64 9.33 -0.63
-7.86 10.33 -1.52 -53.86 9.33 -0.63
-8.09 10.17 -1.47 -54.09 9.33 -0.63
-8.31 10.00 -1.51 -54.31 9.33 -0.64
-8.52 9.83 -1.37 -54.52 9.33 -0.64
-8.74 9.67 -1.44 -54.74 9.33 -0.64
-8.95 9.50 -1.60 -54.95 9.33 -0.64
-9.16 9.33 -1.64 -55.16 9.33 -0.64
-9.37 9.17 -1.62 -55.37 9.33 -0.65
-9.57 9.17 -1.73 -55.57 9.33 -0.65
-9.77 9.00 -1.60 -55.77 9.33 -0.65
-9.97 8.83 -1.54 -55.97 9.33 -0.65
-10.17 8.67 -1.44 -56.17 9.33 -0.65
-10.36 8.50 -1.49 -56.36 9.33 -0.66
-10.55 8.33 -1.38 -56.55 9.33 -0.66
-10.73 8.17 -1.53 -56.73 9.33 -0.66
-10.92 8.00 -1.59 -56.92 9.33 -0.66
-11.10 7.83 -1.56 -57.10 9.33 -0.66
-11.27 7.67 -1.69 -57.27 9.33 -0.67
-11.45 7.50 -1.68 -57.45 9.33 -0.67
-11.62 7.33 -1.61 -57.62 9.33 -0.67
-11.78 7.17 -1.57 -57.78 9.33 -0.67
-11.95 7.00 -1.57 -57.95 9.33 -0.67
-12.11 6.83 -1.45 -58.11 9.33 -0.67
-12.27 6.67 -1.46 -58.27 9.33 -0.68
-12.42 6.50 -1.70 -58.42 9.33 -0.68
-12.57 6.33 -1.79 -58.57 9.33 -0.68
-12.72 6.33 -1.77 -58.72 9.33 -0.68
-12.87 6.17 -1.79 -58.87 9.33 -0.68
-13.01 6.17 -1.79 -59.01 9.33 -0.68
-13.15 6.00 -1.72 -59.15 9.33 -0.68
-13.29 5.83 -1.70 -59.29 9.33 -0.69
-13.42 5.83 -1.66 -59.42 9.33 -0.69
-13.55 5.67 -1.62 -59.55 9.33 -0.69
-13.67 5.50 -1.53 -59.67 9.33 -0.69
-13.80 5.33 -1.50 -59.80 9.33 -0.69
-13.92 5.17 -1.58 -59.92 9.33 -0.69
-14.03 5.00 -1.70 -60.03 9.33 -0.69
-14.15 4.83 -1.73 -60.15 9.33 -0.69
-14.26 4.67 -1.76 -60.26 9.33 -0.70
-14.36 4.67 -1.83 -60.36 9.33 -0.70
-14.47 4.50 -1.80 -60.47 9.33 -0.70
-14.57 4.50 -1.76 -60.57 9.33 -0.70
-14.66 4.33 -1.70 -60.66 9.33 -0.70
-14.76 4.17 -1.64 -60.76 9.33 -0.70
-14.85 4.00 -1.61 -60.85 9.33 -0.70
-14.93 4.00 -1.56 -60.93 9.33 -0.70
-15.02 3.83 -1.49 -61.02 9.33 -0.70
-15.10 3.50 -1.65 -61.10 9.33 -0.70
-15.17 3.50 -1.77 -61.17 9.33 -0.70
-15.25 3.33 -1.77 -61.25 9.33 -0.71
-15.32 3.33 -1.84 -61.32 9.33 -0.71
-15.38 3.17 -1.90 -61.38 9.33 -0.71
-15.45 3.17 -1.88 -61.45 9.33 -0.71
-15.51 3.17 -1.88 -61.51 9.33 -0.71
-15.56 3.00 -1.87 -61.56 9.33 -0.71
-15.62 3.00 -1.84 -61.62 9.33 -0.71
-15.66 3.00 -1.81 -61.66 9.33 -0.71
-15.71 2.83 -1.76 -61.71 9.33 -0.71
-15.75 2.83 -1.69 -61.75 9.33 -0.71
-15.79 2.67 -1.67 -61.79 9.33 -0.71
-15.83 2.67 -1.71 -61.83 9.33 -0.71
-15.86 2.50 -1.65 -61.86 9.33 -0.71
-15.89 2.33 -1.56 -61.89 9.33 -0.71
-15.92 2.17 -1.54 -61.92 9.33 -0.71
-15.94 2.00 -1.64 -61.94 9.33 -0.71
-15.96 2.00 -1.67 -61.96 9.33 -0.71
-15.97 1.83 -1.73 -61.97 9.33 -0.71
-15.98 1.83 -1.80 -61.98 9.33 -0.71
-15.99 1.83 -1.82 -61.99 9.33 -0.71
-16.00 1.67 -1.82 -62.00 9.33 -0.71
-16.00 1.67 -1.85 -62.00 9.33 -0.71
-16.00 1.67 -1.86 -62.00 9.33 -0.71
-15.99 1.67 -1.93 -61.99 9.33 -0.71
-15.98 1.67 -1.94 -61.98 9.33 -0.71
-15.97 1.67 -1.88 -61.97 9.33 -0.71
-15.96 1.67 -1.94 -61.96 9.33 -0.71
-15.94 1.67 -1.94 -61.94 9.33 -0.71
-15.92 1.50 -1.87 -61.92 9.33 -0.71
-15.89 1.50 -1.91 -61.89 9.33 -0.71
-15.86 1.50 -1.91 -61.86 9.33 -0.71
-15.83 1.50 -1.91 -61.83 9.33 -0.71
-15.79 1.50 -1.90 -61.79 9.33 -0.71
-15.75 1.50 -1.90 -61.75 9.33 -0.71
-15.71 1.50 -1.89 -61.71 9.33 -0.71
-15.66 1.50 -1.89 -61.66 9.33 -0.71
-15.62 1.50 -1.88 -61.62 9.33 -0.71
-15.56 1.50 -1.88 -61.56 9.33 -0.71
-15.51 1.50 -1.87 -61.51 9.33 -0.71
-15.45 1.50 -1.86 -61.45 9.33 -0.71
-15.38 1.50 -1.86 -61.38 9.33 -0.71
-15.32 1.50 -1.85 -61.32 9.33 -0.71
-15.25 1.50 -1.84 -61.25 9.33 -0.71
-15.17 1.50 -1.83 -61.17 9.33 -0.70
-15.10 1.50 -1.82 -61.10 9.33 -0.70
-15.02 1.50 -1.82 -61.02 9.33 -0.70
-14.93 1.50 -1.77 -60.93 9.33 -0.70
-14.85 1.50 -1.80 -60.85 9.33 -0.70
-14.76 1.50 -1.79 -60.76 9.33 -0.70
-14.66 1.50 -1.78 -60.66 9.33 -0.70
-14.57 1.50 -1.77 -60.57 9.33 -0.70
-14.47 1.50 -1.75 -60.47 9.33 -0.70
-14.36 1.50 -1.74 -60.36 9.33 -0.70
-14.26 1.50 -1.73 -60.26 9.33 -0.70
-14.15 1.50 -1.72 -60.15 9.33 -0.69
-14.03 1.50 -1.71 -60.03 9.33 -0.69
-13.92 1.50 -1.69 -59.92 9.33 -0.69
-13.80 1.50 -1.68 -59.80 9.33 -0.69
-13.67 1.50 -1.67 -59.67 9.33 -0.69
-13.55 1.50 -1.65 -59.55 9.33 -0.69
-13.42 1.50 -1.64 -59.42 9.33 -0.69
-13.29 1.50 -1.62 -59.29 9.33 -0.69
-13.15 1.50 -1.61 -59.15 9.33 -0.68
-13.01 1.50 -1.59 -59.01 9.33 -0.68
-12.87 1.50 -1.58 -58.87 9.33 -0.68
-12.72 1.50 -1.56 -58.72 9.33 -0.68
-12.57 1.50 -1.55 -58.57 9.33 -0.68
-12.42 1.50 -1.57 -58.42 9.33 -0.68
-12.27 1.50 -1.51 -58.27 9.33 -0.68
-12.11 1.50 -1.49 -58.11 9.33 -0.67
-11.95 1.50 -1.48 -57.95 9.33 -0.67
-11.78 1.50 -1.46 -57.78 9.33 -0.67
-11.62 1.50 -1.44 -57.62 9.33 -0.67
-11.45 1.50 -1.49 -57.45 9.33 -0.67
-11.27 1.67 -1.42 -57.27 9.33 -0.67
-11.10 1.67 -1.40 -57.10 9.33 -0.66
-10.92 1.67 -1.38 -56.92 9.33 -0.66
-10.73 1.67 -1.39 -56.73 9.33 -0.66
-10.55 1.67 -1.37 -56.55 9.33 -0.66
-10.36 1.67 -1.32 -56.36 9.33 -0.66
-10.17 1.67 -1.33 -56.17 9.33 -0.65
-9.97 1.67 -1.34 -55.97 9.33 -0.65
-9.77 1.67 -1.26 -55.77 9.33 -0.65
-9.57 1.67 -1.23 -55.57 9.33 -0.65
-9.37 1.67 -1.29 -55.37 9.33 -0.65
-9.16 1.67 -1.26 -55.16 9.33 -0.64
-8.95 1.67 -1.22 -54.95 9.33 -0.64
-8.74 1.67 -1.21 -54.74 9.33 -0.64
-8.52 1.67 -1.18 -54.52 9.33 -0.64
-8.31 1.67 -1.17 -54.31 9.33 -0.64
-8.09 1.83 -1.16 -54.09 9.33 -0.63
-7.86 1.83 -1.14 -53.86 9.33 -0.63
-7.64 1.83 -1.08 -53.64 9.33 -0.63
-7.41 1.83 -1.07 -53.41 9.33 -0.63
-7.17 1.83 -1.08 -53.17 9.33 -0.62
-6.94 1.83 -1.06 -52.94 9.33 -0.62
-6.70 1.83 -1.02 -52.70 9.33 -0.62
-6.46 2.00 -0.99 -52.46 9.33 -0.62
-6.22 2.00 -0.97 -52.22 9.33 -0.62
-5.97 2.00 -0.94 -51.97 9.33 -0.61
-5.72 2.00 -0.93 -51.72 9.33 -0.61
-5.47 2.00 -0.83 -51.47 9.33 -0.61
-5.22 2.00 -0.83 -51.22 9.33 -0.61
-4.96 2.00 -0.84 -50.96 9.33 -0.60
-4.70 2.00 -0.80 -50.70 9.33 -0.60
-4.44 2.00 -0.71 -50.44 9.33 -0.60
-4.18 2.00 -0.76 -50.18 9.33 -0.59
-3.91 2.00 -0.72 -49.91 9.33 -0.59
-3.64 2.00 -0.64 -49.64 9.33 -0.59
-3.37 2.17 -0.63 -49.37 9.33 -0.59
-3.10 2.17 -0.61 -49.10 9.33 -0.58
-2.82 2.17 -0.61 -48.82 9.33 -0.58
-2.54 2.17 -0.58 -48.54 9.33 -0.58
-2.26 2.17 -0.55 -48.26 9.33 -0.58
-1.98 2.17 -0.48 -47.98 9.33 -0.57
-1.69 2.17 -0.48 -47.69 9.33 -0.57
-1.40 2.17 -0.45 -47.40 9.33 -0.57
-1.11 2.17 -0.44 -47.11 9.33 -0.56
-0.82 2.17 -0.39 -46.82 9.33 -0.56
-0.52 2.33 -0.39 -46.52 9.33 -0.56
-0.23 2.33 -0.34 -46.23 9.33 -0.56
0.07 2.33 -0.27 -45.93 9.33 -0.55
0.38 2.33 -0.28 -45.62 9.33 -0.55
0.68 2.33 -0.29 -45.32 9.33 -0.55
0.99 2.33 -0.27 -45.01 9.33 -0.54
1.30 2.50 -0.26 -44.70 9.33 -0.54
1.61 2.50 -0.24 -44.39 9.33 -0.54
1.92 2.50 -0.21 -44.08 9.33 -0.53
2.23 2.50 -0.24 -43.77 9.33 -0.53
2.55 2.67 -0.24 -43.45 9.33 -0.53
2.87 2.67 -0.21 -43.13 9.33 -0.52
3.19 2.83 -0.23 -42.81 9.33 -0.52
3.51 2.83 -0.24 -42.49 9.33 -0.52
3.84 3.00 -0.27 -42.16 9.33 -0.51
4.16 3.00 -0.34 -41.84 9.33 -0.51
4.49 3.17 -0.37 -41.51 9.33 -0.51
4.82 3.33 -0.25 -41.18 9.33 -0.50
5.15 3.50 -0.10 -40.85 9.33 -0.50
5.49 3.50 -0.01 -40.51 9.33 -0.50
5.82 3.67 0.05 -40.18 9.33 -0.49
6.16 3.67 0.03 -39.84 9.33 -0.49
6.50 3.83 0.07 -39.50 9.33 -0.49
6.84 3.83 0.13 -39.16 9.33 -0.48
7.18 4.00 0.14 -38.82 9.33 -0.48
7.53 4.00 0.21 -38.47 9.33 -0.48
7.87 4.00 0.24 -38.13 9.33 -0.47
8.22 4.17 0.21 -37.78 9.33 -0.47
8.57 4.17 0.24 -37.43 9.33 -0.47
8.92 4.33 0.19 -37.08 9.33 -0.46
9.27 4.33 0.21 -36.73 9.33 -0.46
9.63 4.50 0.15 -36.37 9.33 -0.46
9.98 4.67 0.10 -36.02 9.33 -0.45
10.34 4.67 0.10 -35.66 9.33 -0.45
10.70 4.83 0.13 -35.30 9.33 -0.45
11.06 5.00 0.37 -34.94 9.33 -0.44
11.42 5.17 0.55 -34.58 9.33 -0.44
11.78 5.17 0.63 -34.22 9.33 -0.44
12.14 5.17 0.58 -33.86 9.33 -0.43
12.51 5.33 0.50 -33.49 9.33 -0.43
12.87 5.33 0.47 -33.13 9.33 -0.42
13.24 5.50 0.46 -32.76 9.33 -0.42
13.61 5.67 0.41 -32.39 9.33 -0.42
13.98 5.83 0.36 -32.02 9.33 -0.41
14.35 6.00 0.24 -31.65 9.33 -0.41
14.72 6.17 0.15 -31.28 9.33 -0.41
15.09 6.33 0.14 -30.91 9.33 -0.40
15.47 6.67 0.39 -30.53 9.33 -0.40
15.84 6.83 0.64 -30.16 9.33 -0.39
16.22 7.00 0.68 -29.78 9.33 -0.39
16.60 7.00 0.61 -29.40 9.33 -0.39
16.97 7.17 0.47 -29.03 9.33 -0.38
17.35 7.33 0.28 -28.65 9.33 -0.38
17.73 7.67 0.09 -28.27 9.33 -0.38
18.11 8.00 0.17 -27.89 9.33 -0.37
18.50 8.17 0.51 -27.50 9.33 -0.37
18.88 8.50 0.67 -27.12 9.33 -0.36
19.26 8.50 0.61 -26.74 9.33 -0.36
19.64 8.67 0.44 -26.36 9.33 -0.36
20.03 9.00 0.22 -25.97 9.33 -0.35
20.41 9.33 0.05 -25.59 9.33 -0.35
20.80 9.67 0.33 -25.20 9.33 -0.35
21.19 10.00 0.53 -24.81 9.33 -0.34
21.57 10.17 0.59 -24.43 9.33 -0.34
21.96 10.33 0.39 -24.04 9.33 -0.33
22.35 10.67 0.20 -23.65 9.33 -0.33
22.74 11.00 0.19 -23.26 9.33 -0.33
23.13 11.33 0.51 -22.87 9.33 -0.32
23.52 11.50 0.54 -22.48 9.33 -0.32
23.91 11.83 0.39 -22.09 9.33 -0.31
24.30 12.17 0.17 -21.70 9.33 -0.31
24.69 12.50 0.18 -21.31 9.33 -0.31
25.08 12.83 0.53 -20.92 9.33 -0.30
